contar (pluscuamperfecto)	yo había contado<br>tú habías contado<br>él, ella, Ud. había contado<br>nosotros habíamos contado<br>vosotros habíais contado<br>ellos, ellas, Uds. habían contado<br>vos habías contado	pluscuamperfecto
contar (futuro perfecto)	yo habré contado<br>tú habrás contado<br>él, ella, Ud. habrá contado<br>nosotros habremos contado<br>vosotros habréis contado<br>ellos, ellas, Uds. habrán contado<br>vos habrás contado	futuro perfecto
contar (condicional perfecto)	yo habría contado<br>tú habrías contado<br>él, ella, Ud. habría contado<br>nosotros habríamos contado<br>vosotros habríais contado<br>ellos, ellas, Uds. habrían contado<br>vos habrías contado	condicional perfecto
contar (subjuntivo presente)	yo cuente<br>tú cuentes<br>él, ella, Ud. cuente<br>nosotros contemos<br>vosotros contéis<br>ellos, ellas, Uds. cuenten<br>vos cuentes, *contés	subjuntivo presente
contar (subjuntivo imperfecto)	yo contara o contase<br>tú contaras o contases<br>él, ella, Ud. contara o contase<br>nosotros contáramos o contásemos<br>vosotros contarais o contaseis<br>ellos, ellas, Uds. contaran o contasen<br>vos contaras o contases	subjuntivo imperfecto
contar (subjuntivo futuro)	yo contare<br>tú contares<br>él, ella, Ud. contare<br>nosotros contáremos<br>vosotros contareis<br>ellos, ellas, Uds. contaren<br>vos contares	subjuntivo futuro
contar (subjuntivo pretérito perfecto)	yo haya contado<br>tú hayas contado<br>él, ella, Ud. haya contado<br>nosotros hayamos contado<br>vosotros hayáis contado<br>ellos, ellas, Uds. hayan contado<br>vos hayas contado	subjuntivo pretérito perfecto
contar (subjuntivo pluscuamperfecto)	yo hubiera o hubiese contado<br>tú hubieras o hubieses contado<br>él, ella, Ud. hubiera o hubiese contado<br>nosotros hubiéramos o hubiésemos contado<br>vosotros hubierais o hubieseis contado<br>ellos, ellas, Uds. hubieran o hubiesen contado<br>vos hubieras o hubieses contado	subjuntivo pluscuamperfecto
contar (subjuntivo futuro perfecto)	yo hubiere contado<br>tú hubieres contado<br>él, ella, Ud. hubiere contado<br>nosotros hubiéremos contado<br>vosotros hubiereis contado<br>ellos, ellas, Uds. hubieren contado<br>vos hubieres contado	subjuntivo futuro perfecto
contar (imperativo afirmativo)	yo –<br>tú ¡cuenta!<br>él, ella, Ud. ¡cuente!<br>nosotros ¡contemos!<br>vosotros ¡contad!<br>ellos, ellas, Uds. ¡cuenten!<br>vos ¡contá!	imperativo afirmativo
contar (imperativo negativo)	yo –<br>tú ¡no cuentes!<br>él, ella, Ud. ¡no cuente!<br>nosotros ¡no contemos!<br>vosotros ¡no contéis!<br>ellos, ellas, Uds. ¡no cuenten!<br>vos ¡no cuentes, *contés!	imperativo negativo
empezar (presente)	yo empiezo<br>tú empiezas<br>él, ella, Ud. empieza<br>nosotros empezamos<br>vosotros empezáis<br>ellos, ellas, Uds. empiezan<br>vos empezás	presente
empezar (imperfecto)	yo empezaba<br>tú empezabas<br>él, ella, Ud. empezaba<br>nosotros empezábamos<br>vosotros empezabais<br>ellos, ellas, Uds. empezaban<br>vos empezabas	imperfecto
empezar (pretérito)	yo empecé<br>tú empezaste<br>él, ella, Ud. empezó<br>nosotros empezamos<br>vosotros empezasteis<br>ellos, ellas, Uds. empezaron<br>vos empezaste	pretérito
empezar (futuro)	yo empezaré<br>tú empezarás<br>él, ella, Ud. empezará<br>nosotros empezaremos<br>vosotros empezaréis<br>ellos, ellas, Uds. empezarán<br>vos empezarás	futuro
empezar (condicional)	yo empezaría<br>tú empezarías<br>él, ella, Ud. empezaría<br>nosotros empezaríamos<br>vosotros empezaríais<br>ellos, ellas, Uds. empezarían<br>vos empezarías	condicional
empezar (pretérito anterior)	yo hube empezado<br>tú hubiste empezado<br>él, ella, Ud. hubo empezado<br>nosotros hubimos empezado<br>vosotros hubisteis empezado<br>ellos, ellas, Uds. hubieron empezado<br>vos hubiste empezado	pretérito anterior
empezar (pretérito perfecto)	yo he empezado<br>tú has empezado<br>él, ella, Ud. ha empezado<br>nosotros hemos empezado<br>vosotros habéis empezado<br>ellos, ellas, Uds. han empezado<br>vos has empezado	pretérito perfecto
empezar (pluscuamperfecto)	yo había empezado<br>tú habías empezado<br>él, ella, Ud. había empezado<br>nosotros habíamos empezado<br>vosotros habíais empezado<br>ellos, ellas, Uds. habían empezado<br>vos habías empezado	pluscuamperfecto
empezar (futuro perfecto)	yo habré empezado<br>tú habrás empezado<br>él, ella, Ud. habrá empezado<br>nosotros habremos empezado<br>vosotros habréis empezado<br>ellos, ellas, Uds. habrán empezado<br>vos habrás empezado	futuro perfecto
empezar (condicional perfecto)	yo habría empezado<br>tú habrías empezado<br>él, ella, Ud. habría empezado<br>nosotros habríamos empezado<br>vosotros habríais empezado<br>ellos, ellas, Uds. habrían empezado<br>vos habrías empezado	condicional perfecto
empezar (subjuntivo presente)	yo empiec	subjuntivo presente
empezar (subjuntivo pretérito perfecto)	yo haya empezado<br>tú hayas empezado<br>él, ella, Ud. haya empezado<br>nosotros hayamos empezado<br>vosotros hayáis empezado<br>ellos, ellas, Uds. hayan empezado<br>vos hayas empezado	subjuntivo pretérito perfecto
empezar (subjuntivo pluscuamperfecto)	yo hubiera o hubiese empezado<br>tú hubieras o hubieses empezado<br>él, ella, Ud. hubiera o hubiese empezado<br>nosotros hubiéramos o hubiésemos empezado<br>vosotros hubierais o hubieseis empezado<br>ellos, ellas, Uds. hubieran o hubiesen empezado<br>vos hubieras o hubieses empezado	subjuntivo pluscuamperfecto
empezar (subjuntivo futuro perfecto)	yo hubiere empezado<br>tú hubieres empezado<br>él, ella, Ud. hubiere empezado<br>nosotros hubiéremos empezado<br>vosotros hubiereis empezado<br>ellos, ellas, Uds. hubieren empezado<br>vos hubieres empezado	subjuntivo futuro perfecto
empezar (imperativo afirmativo)	yo –<br>tú ¡empieza!<br>él, ella, Ud. ¡empiec	imperativo afirmativo
esperar (presente)	yo espero<br>tú esperas<br>él, ella, Ud. espera<br>nosotros esperamos<br>vosotros esperáis<br>ellos, ellas, Uds. esperan<br>vos esperás	presente
esperar (imperfecto)	yo esperaba<br>tú esperabas<br>él, ella, Ud. esperaba<br>nosotros esperábamos<br>vosotros esperabais<br>ellos, ellas, Uds. esperaban<br>vos esperabas	imperfecto
esperar (pretérito)	yo esperé<br>tú esperaste<br>él, ella, Ud. esperó<br>nosotros esperamos<br>vosotros esperasteis<br>ellos, ellas, Uds. esperaron<br>vos esperaste	pretérito
esperar (futuro)	yo esperaré<br>tú esperarás<br>él, ella, Ud. esperará<br>nosotros esperaremos<br>vosotros esperaréis<br>ellos, ellas, Uds. esperarán<br>vos esperarás	futuro
esperar (condicional)	yo esperaría<br>tú esperarías<br>él, ella, Ud. esperaría<br>nosotros esperaríamos<br>vosotros esperaríais<br>ellos, ellas, Uds. esperarían<br>vos esperarías	condicional
esperar (pretérito anterior)	yo hube esperado<br>tú hubiste esperado<br>él, ella, Ud. hubo esperado<br>nosotros hubimos esperado<br>vosotros hubisteis esperado<br>ellos, ellas, Uds. hubieron esperado<br>vos hubiste esperado	pretérito anterior
esperar (pretérito perfecto)	yo he esperado<br>tú has esperado<br>él, ella, Ud. ha esperado<br>nosotros hemos esperado<br>vosotros habéis esperado<br>ellos, ellas, Uds. han esperado<br>vos has esperado	pretérito perfecto
esperar (pluscuamperfecto)	yo había esperado<br>tú habías esperado<br>él, ella, Ud. había esperado<br>nosotros habíamos esperado<br>vosotros habíais esperado<br>ellos, ellas, Uds. habían esperado<br>vos habías esperado	pluscuamperfecto
esperar (futuro perfecto)	yo habré esperado<br>tú habrás esperado<br>él, ella, Ud. habrá esperado<br>nosotros habremos esperado<br>vosotros habréis esperado<br>ellos, ellas, Uds. habrán esperado<br>vos habrás esperado	futuro perfecto
esperar (condicional perfecto)	yo habría esperado<br>tú habrías esperado<br>él, ella, Ud. habría esperado<br>nosotros habríamos esperado<br>vosotros habríais esperado<br>ellos, ellas, Uds. habrían esperado<br>vos habrías esperado	condicional perfecto
esperar (subjuntivo presente)	yo espere<br>tú esperes<br>él, ella, Ud. espere<br>nosotros esperemos<br>vosotros esperéis<br>ellos, ellas, Uds. esperen<br>vos esperes, *esperés	subjuntivo presente
esperar (subjuntivo imperfecto)	yo esperara o esperase<br>tú esperaras o esperases<br>él, ella, Ud. esperara o esperase<br>nosotros esperáramos o esperásemos<br>vosotros esperarais o esperaseis<br>ellos, ellas, Uds. esperaran o esperasen<br>vos esperaras o esperases	subjuntivo imperfecto
esperar (subjuntivo futuro)	yo esperare<br>tú esperares<br>él, ella, Ud. esperare<br>nosotros esperáremos<br>vosotros esperareis<br>ellos, ellas, Uds. esperaren<br>vos esperares	subjuntivo futuro
esperar (subjuntivo pretérito perfecto)	yo haya esperado<br>tú hayas esperado<br>él, ella, Ud. haya esperado<br>nosotros hayamos esperado<br>vosotros hayáis esperado<br>ellos, ellas, Uds. hayan esperado<br>vos hayas esperado	subjuntivo pretérito perfecto
esperar (subjuntivo pluscuamperfecto)	yo hubiera o hubiese esperado<br>tú hubieras o hubieses esperado<br>él, ella, Ud. hubiera o hubiese esperado<br>nosotros hubiéramos o hubiésemos esperado<br>vosotros hubierais o hubieseis esperado<br>ellos, ellas, Uds. hubieran o hubiesen esperado<br>vos hubieras o hubieses esperado	subjuntivo pluscuamperfecto
esperar (subjuntivo futuro perfecto)	yo hubiere esperado<br>tú hubieres esperado<br>él, ella, Ud. hubiere esperado<br>nosotros hubiéremos esperado<br>vosotros hubiereis esperado<br>ellos, ellas, Uds. hubieren esperado<br>vos hubieres esperado	subjuntivo futuro perfecto
esperar (imperativo afirmativo)	yo –<br>tú ¡espera!<br>él, ella, Ud. ¡espere!<br>nosotros ¡esperemos!<br>vosotros ¡esperad!<br>ellos, ellas, Uds. ¡esperen!<br>vos ¡esperá!	imperativo afirmativo
esperar (imperativo negativo)	yo –<br>tú ¡no esperes!<br>él, ella, Ud. ¡no espere!<br>nosotros ¡no esperemos!<br>vosotros ¡no esperéis!<br>ellos, ellas, Uds. ¡no esperen!<br>vos ¡no esperes, *esperés!	imperativo negativo
buscar (presente)	yo busco<br>tú buscas<br>él, ella, Ud. busca<br>nosotros buscamos<br>vosotros buscáis<br>ellos, ellas, Uds. buscan<br>vos buscás	presente
buscar (imperfecto)	yo buscaba<br>tú buscabas<br>él, ella, Ud. buscaba<br>nosotros buscábamos<br>vosotros buscabais<br>ellos, ellas, Uds. buscaban<br>vos buscabas	imperfecto
buscar (pretérito)	yo busqué<br>tú buscaste<br>él, ella, Ud. buscó<br>nosotros buscamos<br>vosotros buscasteis<br>ellos, ellas, Uds. buscaron<br>vos buscaste	pretérito
buscar (futuro)	yo buscaré<br>tú buscarás<br>él, ella, Ud. buscará<br>nosotros buscaremos<br>vosotros buscaréis<br>ellos, ellas, Uds. buscarán<br>vos buscarás	futuro
buscar (condicional)	yo buscaría<br>tú buscarías<br>él, ella, Ud. buscaría<br>nosotros buscaríamos<br>vosotros buscaríais<br>ellos, ellas, Uds. buscarían<br>vos buscarías	condicional
buscar (pretérito anterior)	yo hube buscado<br>tú hubiste buscado<br>él, ella, Ud. hubo buscado<br>nosotros hubimos buscado<br>vosotros hubisteis buscado<br>ellos, ellas, Uds. hubieron buscado<br>vos hubiste buscado	pretérito anterior
buscar (pretérito perfecto)	yo he buscado<br>tú has buscado<br>él, ella, Ud. ha buscado<br>nosotros hemos buscado<br>vosotros habéis buscado<br>ellos, ellas, Uds. han buscado<br>vos has buscado	pretérito perfecto
buscar (pluscuamperfecto)	yo había buscado<br>tú habías buscado<br>él, ella, Ud. había buscado<br>nosotros habíamos buscado<br>vosotros habíais buscado<br>ellos, ellas, Uds. habían buscado<br>vos habías buscado	pluscuamperfecto
buscar (futuro perfecto)	yo habré buscado<br>tú habrás buscado<br>él, ella, Ud. habrá buscado<br>nosotros habremos buscado<br>vosotros habréis buscado<br>ellos, ellas, Uds. habrán buscado<br>vos habrás buscado	futuro perfecto
buscar (condicional perfecto)	yo habría buscado<br>tú habrías buscado<br>él, ella, Ud. habría buscado<br>nosotros habríamos buscado<br>vosotros habríais buscado<br>ellos, ellas, Uds. habrían buscado<br>vos habrías buscado	condicional perfecto
buscar (subjuntivo presente)	yo busque<br>tú busques<br>él, ella, Ud. busque<br>nosotros busquemos<br>vosotros busquéis<br>ellos, ellas, Uds. busquen<br>vos busques, *busqués	subjuntivo presente
buscar (subjuntivo imperfecto)	yo buscara o buscase<br>tú buscaras o buscases<br>él, ella, Ud. buscara o buscase<br>nosotros buscáramos o buscásemos<br>vosotros buscarais o buscaseis<br>ellos, ellas, Uds. buscaran o buscasen<br>vos buscaras o buscases	subjuntivo imperfecto
buscar (subjuntivo futuro)	yo buscare<br>tú buscares<br>él, ella, Ud. buscare<br>nosotros buscáremos<br>vosotros buscareis<br>ellos, ellas, Uds. buscaren<br>vos buscares	subjuntivo futuro
buscar (subjuntivo pretérito perfecto)	yo haya buscado<br>tú hayas buscado<br>él, ella, Ud. haya buscado<br>nosotros hayamos buscado<br>vosotros hayáis buscado<br>ellos, ellas, Uds. hayan buscado<br>vos hayas buscado	subjuntivo pretérito perfecto
buscar (subjuntivo pluscuamperfecto)	yo hubiera o hubiese buscado<br>tú hubieras o hubieses buscado<br>él, ella, Ud. hubiera o hubiese buscado<br>nosotros hubiéramos o hubiésemos buscado<br>vosotros hubierais o hubieseis buscado<br>ellos, ellas, Uds. hubieran o hubiesen buscado<br>vos hubieras o hubieses buscado	subjuntivo pluscuamperfecto
buscar (subjuntivo futuro perfecto)	yo hubiere buscado<br>tú hubieres buscado<br>él, ella, Ud. hubiere buscado<br>nosotros hubiéremos buscado<br>vosotros hubiereis buscado<br>ellos, ellas, Uds. hubieren buscado<br>vos hubieres buscado	subjuntivo futuro perfecto
buscar (imperativo afirmativo)	yo –<br>tú ¡busca!<br>él, ella, Ud. ¡busque!<br>nosotros ¡busquemos!<br>vosotros ¡buscad!<br>ellos, ellas, Uds. ¡busquen!<br>vos ¡buscá!	imperativo afirmativo
buscar (imperativo negativo)	yo –<br>tú ¡no busques!<br>él, ella, Ud. ¡no busque!<br>nosotros ¡no busquemos!<br>vosotros ¡no busquéis!<br>ellos, ellas, Uds. ¡no busquen!<br>vos ¡no busques, *busqués!	imperativo negativo
existir (presente)	yo existo<br>tú existes<br>él, ella, Ud. existe<br>nosotros existimos<br>vosotros existís<br>ellos, ellas, Uds. existen<br>vos existís	presente
existir (imperfecto)	yo existía<br>tú existías<br>él, ella, Ud. existía<br>nosotros existíamos<br>vosotros existíais<br>ellos, ellas, Uds. existían<br>vos existías	imperfecto
existir (pretérito)	yo existí<br>tú exististe<br>él, ella, Ud. existió<br>nosotros existimos<br>vosotros exististeis<br>ellos, ellas, Uds. existieron<br>vos exististe	pretérito
existir (futuro)	yo existiré<br>tú existirás<br>él, ella, Ud. existirá<br>nosotros existiremos<br>vosotros existiréis<br>ellos, ellas, Uds. existirán<br>vos existirás	futuro
existir (condicional)	yo existiría<br>tú existirías<br>él, ella, Ud. existiría<br>nosotros existiríamos<br>vosotros existiríais<br>ellos, ellas, Uds. existirían<br>vos existirías	condicional
existir (pretérito anterior)	yo hube existido<br>tú hubiste existido<br>él, ella, Ud. hubo existido<br>nosotros hubimos existido<br>vosotros hubisteis existido<br>ellos, ellas, Uds. hubieron existido<br>vos hubiste existido	pretérito anterior
existir (pretérito perfecto)	yo he existido<br>tú has existido<br>él, ella, Ud. ha existido<br>nosotros hemos existido<br>vosotros habéis existido<br>ellos, ellas, Uds. han existido<br>vos has existido	pretérito perfecto
existir (pluscuamperfecto)	yo había existido<br>tú habías existido<br>él, ella, Ud. había existido<br>nosotros habíamos existido<br>vosotros habíais existido<br>ellos, ellas, Uds. habían existido<br>vos habías existido	pluscuamperfecto
existir (futuro perfecto)	yo habré existido<br>tú habrás existido<br>él, ella, Ud. habrá existido<br>nosotros habremos existido<br>vosotros habréis existido<br>ellos, ellas, Uds. habrán existido<br>vos habrás existido	futuro perfecto
existir (condicional perfecto)	yo habría existido<br>tú habrías existido<br>él, ella, Ud. habría existido<br>nosotros habríamos existido<br>vosotros habríais existido<br>ellos, ellas, Uds. habrían existido<br>vos habrías existido	condicional perfecto
existir (subjuntivo presente)	yo exista<br>tú existas<br>él, ella, Ud. exista<br>nosotros existamos<br>vosotros existáis<br>ellos, ellas, Uds. existan<br>vos existas	subjuntivo presente
existir (subjuntivo imperfecto)	yo existiera o existiese<br>tú existieras o existieses<br>él, ella, Ud. existiera o existiese<br>nosotros existiéramos o existiésemos<br>vosotros existierais o existieseis<br>ellos, ellas, Uds. existieran o existiesen<br>vos existieras o existieses	subjuntivo imperfecto
existir (subjuntivo futuro)	yo existiere<br>tú existieres<br>él, ella, Ud. existiere<br>nosotros existiéremos<br>vosotros existiereis<br>ellos, ellas, Uds. existieren<br>vos existieres	subjuntivo futuro
existir (subjuntivo pretérito perfecto)	yo haya existido<br>tú hayas existido<br>él, ella, Ud. haya existido<br>nosotros hayamos existido<br>vosotros hayáis existido<br>ellos, ellas, Uds. hayan existido<br>vos hayas existido	subjuntivo pretérito perfecto
existir (subjuntivo pluscuamperfecto)	yo hubiera o hubiese existido<br>tú hubieras o hubieses existido<br>él, ella, Ud. hubiera o hubiese existido<br>nosotros hubiéramos o hubiésemos existido<br>vosotros hubierais o hubieseis existido<br>ellos, ellas, Uds. hubieran o hubiesen existido<br>vos hubieras o hubieses existido	subjuntivo pluscuamperfecto
existir (subjuntivo futuro perfecto)	yo hubiere existido<br>tú hubieres existido<br>él, ella, Ud. hubiere existido<br>nosotros hubiéremos existido<br>vosotros hubiereis existido<br>ellos, ellas, Uds. hubieren existido<br>vos hubieres existido	subjuntivo futuro perfecto
existir (imperativo afirmativo)	yo –<br>tú ¡existe!<br>él, ella, Ud. ¡exista!<br>nosotros ¡existamos!<br>vosotros ¡existid!<br>ellos, ellas, Uds. ¡existan!<br>vos ¡existí!	imperativo afirmativo
existir (imperativo negativo)	yo –<br>tú ¡no existas!<br>él, ella, Ud. ¡no exista!<br>nosotros ¡no existamos!<br>vosotros ¡no existáis!<br>ellos, ellas, Uds. ¡no existan!<br>vos ¡no existas!	imperativo negativo
entrar (presente)	yo entro<br>tú entras<br>él, ella, Ud. entra<br>nosotros entramos<br>vosotros entráis<br>ellos, ellas, Uds. entran<br>vos entrás	presente
entrar (imperfecto)	yo entraba<br>tú entrabas<br>él, ella, Ud. entraba<br>nosotros entrábamos<br>vosotros entrabais<br>ellos, ellas, Uds. entraban<br>vos entrabas	imperfecto
